Filename                                                                Regions    Missed_Regions     Regions_Cover   Functions  Missed_Functions  Executed       Lines      Missed_Lines     Lines_Cover    Branches   Missed_Branches     Branches_Cover
lib/Runtime/Debug/BreakpointProbe.cpp                                       150               150     0.00%          10                10     0.00%          47                47     0.00%          46                46     0.00%
lib/Runtime/Debug/BreakpointProbe.h                                           5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
lib/Runtime/Debug/DebugContext.cpp                                          673               618     8.17%          24                20    16.67%         506               480     5.14%         180               170     5.56%
lib/Runtime/Debug/DebugContext.h                                             16                11    31.25%          14                 9    35.71%          14                 9    35.71%           4                 4     0.00%
lib/Runtime/Debug/DebugDocument.cpp                                         373               373     0.00%          21                21     0.00%         294               294     0.00%         158               158     0.00%
lib/Runtime/Debug/DebugDocument.h                                            39                39     0.00%           3                 3     0.00%           9                 9     0.00%           4                 4     0.00%
lib/Runtime/Debug/DebugManager.cpp                                          378               362     4.23%          16                13    18.75%         136               118    13.24%         100                97     3.00%
lib/Runtime/Debug/DebugManager.h                                             12                11     8.33%          12                11     8.33%          27                26     3.70%           0                 0         -
lib/Runtime/Debug/DebuggingFlags.cpp                                         14                11    21.43%          12                11     8.33%          39                36     7.69%           0                 0         -
lib/Runtime/Debug/DiagHelperMethodWrapper.cpp                               456               456     0.00%          39                39     0.00%         214               214     0.00%         104               104     0.00%
lib/Runtime/Debug/DiagHelperMethodWrapper.h                                  24                24     0.00%           1                 1     0.00%          17                17     0.00%           6                 6     0.00%
lib/Runtime/Debug/DiagObjectModel.cpp                                      4611              4611     0.00%         210               210     0.00%        2950              2950     0.00%        1540              1540     0.00%
lib/Runtime/Debug/DiagObjectModel.h                                         178               178     0.00%          76                76     0.00%         122               122     0.00%          38                38     0.00%
lib/Runtime/Debug/DiagProbe.cpp                                             358               347     3.07%          25                21    16.00%         256               234     8.59%         168               165     1.79%
lib/Runtime/Debug/DiagProbe.h                                                52                51     1.92%          15                14     6.67%          33                30     9.09%          10                10     0.00%
lib/Runtime/Debug/DiagStackFrame.cpp                                        592               592     0.00%          57                57     0.00%         395               395     0.00%         168               168     0.00%
lib/Runtime/Debug/DiagStackFrame.h                                            1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
lib/Runtime/Debug/ProbeContainer.cpp                                       1070              1056     1.31%          67                61     8.96%        1007               971     3.57%         432               425     1.62%
lib/Runtime/Debug/ProbeContainer.h                                           11                11     0.00%          11                11     0.00%          15                15     0.00%           0                 0         -
lib/Runtime/Debug/TTActionEvents.cpp                                       1309              1309     0.00%          75                75     0.00%         915               915     0.00%         526               526     0.00%
lib/Runtime/Debug/TTActionEvents.h                                          150               150     0.00%          57                57     0.00%         265               265     0.00%          50                50     0.00%
lib/Runtime/Debug/TTEventLog.cpp                                           1325              1322     0.23%         158               156     1.27%        2044              2038     0.29%         562               561     0.18%
lib/Runtime/Debug/TTEventLog.h                                               85                82     3.53%          15                13    13.33%          85                79     7.06%          30                29     3.33%
lib/Runtime/Debug/TTEvents.cpp                                              150               150     0.00%          51                51     0.00%         380               380     0.00%          74                74     0.00%
lib/Runtime/Debug/TTEvents.h                                                 31                31     0.00%           3                 3     0.00%          17                17     0.00%           8                 8     0.00%
lib/Runtime/Debug/TTExecutionInfo.cpp                                       345               345     0.00%         100               100     0.00%         775               775     0.00%         186               186     0.00%
lib/Runtime/Debug/TTExecutionInfo.h                                           6                 3    50.00%           4                 2    50.00%          16                10    37.50%           2                 1    50.00%
lib/Runtime/Debug/TTInflateMap.cpp                                          301               301     0.00%          47                47     0.00%         445               445     0.00%         142               142     0.00%
lib/Runtime/Debug/TTInflateMap.h                                              3                 3     0.00%           3                 3     0.00%           9                 9     0.00%           0                 0         -
lib/Runtime/Debug/TTRuntimeInfoTracker.cpp                                  473               473     0.00%          71                71     0.00%         730               730     0.00%         216               216     0.00%
lib/Runtime/Debug/TTRuntimeInfoTracker.h                                     80                80     0.00%           8                 8     0.00%          75                75     0.00%          28                28     0.00%
lib/Runtime/Debug/TTSerialize.cpp                                          1322              1322     0.00%         144               144     0.00%        1181              1181     0.00%         410               410     0.00%
lib/Runtime/Debug/TTSerialize.h                                             103               103     0.00%          15                15     0.00%         180               180     0.00%          50                50     0.00%
lib/Runtime/Debug/TTSnapObjects.cpp                                         838               838     0.00%         138               138     0.00%        1796              1796     0.00%         466               466     0.00%
lib/Runtime/Debug/TTSnapObjects.h                                           194               194     0.00%          19                19     0.00%         338               338     0.00%         112               112     0.00%
lib/Runtime/Debug/TTSnapTypes.cpp                                           123               123     0.00%          13                13     0.00%         210               210     0.00%          74                74     0.00%
lib/Runtime/Debug/TTSnapValues.cpp                                          769               769     0.00%          74                74     0.00%        1428              1428     0.00%         468               468     0.00%
lib/Runtime/Debug/TTSnapValues.h                                              3                 3     0.00%           3                 3     0.00%           9                 9     0.00%           0                 0         -
lib/Runtime/Debug/TTSnapshot.cpp                                            296               296     0.00%          38                38     0.00%         655               655     0.00%         168               168     0.00%
lib/Runtime/Debug/TTSnapshot.h                                               15                15     0.00%           3                 3     0.00%          33                33     0.00%           8                 8     0.00%
lib/Runtime/Debug/TTSnapshotExtractor.cpp                                   242               242     0.00%          21                21     0.00%         430               430     0.00%         156               156     0.00%
lib/Runtime/Debug/TTSupport.cpp                                             335               335     0.00%          30                30     0.00%         232               232     0.00%         104               104     0.00%
lib/Runtime/Debug/TTSupport.h                                               493               493     0.00%          58                58     0.00%         646               646     0.00%         172               172     0.00%
lib/Runtime/DetachedStateBase.h                                              37                37     0.00%           8                 8     0.00%          33                33     0.00%          12                12     0.00%
lib/Runtime/Language/Arguments.h                                            128               101    21.09%          26                13    50.00%          69                37    46.38%          36                32    11.11%
lib/Runtime/Language/AsmJs.cpp                                              779               779     0.00%          22                22     0.00%         905               905     0.00%         430               430     0.00%
lib/Runtime/Language/AsmJs.h                                                  1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
lib/Runtime/Language/AsmJsByteCodeGenerator.cpp                            2041              2041     0.00%          50                50     0.00%        2087              2087     0.00%         994               994     0.00%
lib/Runtime/Language/AsmJsByteCodeGenerator.h                                18                18     0.00%           9                 9     0.00%          48                48     0.00%           6                 6     0.00%
lib/Runtime/Language/AsmJsCodeGenerator.cpp                                  60                60     0.00%           2                 2     0.00%          27                27     0.00%          16                16     0.00%
lib/Runtime/Language/AsmJsEncoder.cpp                                      5442              5442     0.00%          14                14     0.00%         235               235     0.00%          60                60     0.00%
lib/Runtime/Language/AsmJsEncoder.h                                          11                11     0.00%          11                11     0.00%          11                11     0.00%           0                 0         -
lib/Runtime/Language/AsmJsEncoder.inl                                       290               290     0.00%          95                95     0.00%         389               389     0.00%          74                74     0.00%
lib/Runtime/Language/AsmJsJitTemplate.h                                       1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
lib/Runtime/Language/AsmJsLink.cpp                                          379               379     0.00%           8                 8     0.00%         168               168     0.00%         166               166     0.00%
lib/Runtime/Language/AsmJsModule.cpp                                       1904              1904     0.00%          63                63     0.00%        1589              1589     0.00%         740               740     0.00%
lib/Runtime/Language/AsmJsModule.h                                          247               247     0.00%          59                59     0.00%         149               149     0.00%          46                46     0.00%
lib/Runtime/Language/AsmJsTypes.cpp                                         961               961     0.00%          88                88     0.00%         688               688     0.00%         508               508     0.00%
lib/Runtime/Language/AsmJsTypes.h                                           381               381     0.00%         148               148     0.00%         252               252     0.00%          80                80     0.00%
lib/Runtime/Language/AsmJsUtils.cpp                                         277               277     0.00%          16                16     0.00%         332               332     0.00%         138               138     0.00%
lib/Runtime/Language/AsmJsUtils.h                                           137               137     0.00%          16                16     0.00%          52                52     0.00%          76                76     0.00%
lib/Runtime/Language/CacheOperators.cpp                                     586               428    26.96%          11                 5    54.55%         264               151    42.80%         234               185    20.94%
lib/Runtime/Language/CacheOperators.inl                                    1000               701    29.90%           5                 0   100.00%         430               264    38.60%         276               228    17.39%
lib/Runtime/Language/CodeGenRecyclableData.cpp                               19                19     0.00%           2                 2     0.00%           6                 6     0.00%           4                 4     0.00%
lib/Runtime/Language/ConstructorCache.cpp                                   833               789     5.28%          10                 7    30.00%         159               126    20.75%         204               196     3.92%
lib/Runtime/Language/ConstructorCache.h                                     313               292     6.71%          32                29     9.38%         107                94    12.15%         114               104     8.77%
lib/Runtime/Language/DynamicProfileInfo.cpp                                3357              3063     8.76%         118                91    22.88%        2419              2096    13.35%        1394              1270     8.90%
lib/Runtime/Language/DynamicProfileInfo.h                                   365               357     2.19%         128               123     3.91%         363               351     3.31%         108               106     1.85%
lib/Runtime/Language/DynamicProfileMutator.cpp                               21                16    23.81%           2                 0   100.00%          40                30    25.00%          12                10    16.67%
lib/Runtime/Language/DynamicProfileStorage.cpp                             1628              1598     1.84%          37                34     8.11%         905               878     2.98%         512               501     2.15%
lib/Runtime/Language/DynamicProfileStorage.h                                128               127     0.78%           4                 3    25.00%          71                70     1.41%          44                44     0.00%
lib/Runtime/Language/EHBailoutData.h                                          6                 6     0.00%           4                 4     0.00%          21                21     0.00%           0                 0         -
lib/Runtime/Language/EvalMapRecord.h                                        122               122     0.00%          15                15     0.00%         102               102     0.00%          40                40     0.00%
lib/Runtime/Language/ExecutionMode.cpp                                       19                19     0.00%           1                 1     0.00%           4                 4     0.00%           4                 4     0.00%
lib/Runtime/Language/FunctionCodeGenRuntimeData.cpp                         376               376     0.00%          17                17     0.00%         122               122     0.00%         102               102     0.00%
lib/Runtime/Language/FunctionCodeGenRuntimeData.h                            15                15     0.00%           7                 7     0.00%          22                22     0.00%           6                 6     0.00%
lib/Runtime/Language/InlineCache.cpp                                       1532              1335    12.86%          46                35    23.91%         895               777    13.18%         562               511     9.07%
lib/Runtime/Language/InlineCache.h                                          363               331     8.82%          50                35    30.00%         211               172    18.48%         128               119     7.03%
lib/Runtime/Language/InlineCache.inl                                       1270              1120    11.81%          16                14    12.50%         428               375    12.38%         354               330     6.78%
lib/Runtime/Language/InlineCachePointerArray.h                                8                 8     0.00%           1                 1     0.00%          13                13     0.00%           6                 6     0.00%
lib/Runtime/Language/InlineCachePointerArray.inl                            255               231     9.41%           7                 4    42.86%          44                30    31.82%          60                56     6.67%
lib/Runtime/Language/InterpreterLoop.inl                                  51349             50990     0.70%           6                 4    33.33%         307               270    12.05%         166               145    12.65%
lib/Runtime/Language/InterpreterStackFrame.cpp                             6324              5942     6.04%         442               391    11.54%        5492              4808    12.45%        2206              2078     5.80%
lib/Runtime/Language/InterpreterStackFrame.h                                170               132    22.35%          85                67    21.18%         115                76    33.91%          36                31    13.89%
lib/Runtime/Language/JavascriptConversion.cpp                              1132              1096     3.18%          51                49     3.92%         990               961     2.93%         598               569     4.85%
lib/Runtime/Language/JavascriptConversion.h                                   5                 1    80.00%           2                 0   100.00%           2                 0   100.00%           2                 1    50.00%
lib/Runtime/Language/JavascriptConversion.inl                               136               127     6.62%          18                16    11.11%         226               214     5.31%          84                82     2.38%
lib/Runtime/Language/JavascriptExceptionContext.h                            30                29     3.33%          12                11     8.33%          18                16    11.11%           4                 4     0.00%
lib/Runtime/Language/JavascriptExceptionObject.cpp                          268               268     0.00%          16                16     0.00%         184               184     0.00%          88                88     0.00%
lib/Runtime/Language/JavascriptExceptionObject.h                             43                40     6.98%          22                21     4.55%          77                67    12.99%           6                 5    16.67%
lib/Runtime/Language/JavascriptExceptionOperators.cpp                      1195              1195     0.00%          43                43     0.00%         726               726     0.00%         376               376     0.00%
lib/Runtime/Language/JavascriptOperators.cpp                              11017             10720     2.70%         679               637     6.19%        8561              8207     4.14%        4214              4120     2.23%
lib/Runtime/Language/JavascriptOperators.h                                   16                13    18.75%           5                 4    20.00%          22                19    13.64%           8                 7    12.50%
lib/Runtime/Language/JavascriptOperators.inl                                172               109    36.63%          11                 6    45.45%         139                88    36.69%          62                43    30.65%
lib/Runtime/Language/JavascriptStackWalker.cpp                             1772              1769     0.17%          88                87     1.14%        1161              1156     0.43%         624               623     0.16%
lib/Runtime/Language/JavascriptStackWalker.h                                173               173     0.00%          23                23     0.00%          80                80     0.00%          56                56     0.00%
lib/Runtime/Language/ModuleNamespace.cpp                                    341               341     0.00%          24                24     0.00%         343               343     0.00%         126               126     0.00%
lib/Runtime/Language/ModuleNamespace.h                                      110               110     0.00%          35                35     0.00%          37                37     0.00%           8                 8     0.00%
lib/Runtime/Language/ModuleNamespaceEnumerator.cpp                           55                55     0.00%           5                 5     0.00%          67                67     0.00%          20                20     0.00%
lib/Runtime/Language/ModuleNamespaceEnumerator.h                             19                19     0.00%           1                 1     0.00%           1                 1     0.00%           2                 2     0.00%
lib/Runtime/Language/ModuleRecordBase.h                                      28                28     0.00%          10                10     0.00%          10                10     0.00%           4                 4     0.00%
lib/Runtime/Language/ProfilingHelpers.cpp                                  1757              1510    14.06%          57                52     8.77%        1100               856    22.18%         500               445    11.00%
lib/Runtime/Language/PropertyGuard.h                                        245               231     5.71%          51                46     9.80%         130               116    10.77%          54                51     5.56%
lib/Runtime/Language/PrototypeChainCache.cpp                                317               183    42.27%          33                10    69.70%         193                60    68.91%         114                70    38.60%
lib/Runtime/Language/PrototypeChainCache.h                                   17                 1    94.12%           4                 0   100.00%          31                 3    90.32%          10                 1    90.00%
lib/Runtime/Language/SimdBool16x8OperationX86X64.cpp                          2                 2     0.00%           2                 2     0.00%          10                10     0.00%           0                 0         -
lib/Runtime/Language/SimdBool32x4OperationX86X64.cpp                         16                16     0.00%           4                 4     0.00%          22                22     0.00%           8                 8     0.00%
lib/Runtime/Language/SimdBool8x16OperationX86X64.cpp                          2                 2     0.00%           2                 2     0.00%          11                11     0.00%           0                 0         -
lib/Runtime/Language/SimdFloat32x4OperationX86X64.cpp                        93                93     0.00%          29                29     0.00%         213               213     0.00%          16                16     0.00%
lib/Runtime/Language/SimdFloat64x2OperationX86X64.cpp                        28                28     0.00%          28                28     0.00%         195               195     0.00%           0                 0         -
lib/Runtime/Language/SimdInt16x8OperationX86X64.cpp                          23                23     0.00%          22                22     0.00%         159               159     0.00%           0                 0         -
lib/Runtime/Language/SimdInt32x4OperationX86X64.cpp                          35                35     0.00%          24                24     0.00%         198               198     0.00%           8                 8     0.00%
lib/Runtime/Language/SimdInt64x2Operation.cpp                                34                34     0.00%          11                11     0.00%          79                79     0.00%          16                16     0.00%
lib/Runtime/Language/SimdInt8x16OperationX86X64.cpp                          26                26     0.00%          19                19     0.00%         178               178     0.00%           4                 4     0.00%
lib/Runtime/Language/SimdUint16x8OperationX86X64.cpp                         10                10     0.00%          10                10     0.00%          78                78     0.00%           0                 0         -
lib/Runtime/Language/SimdUint32x4OperationX86X64.cpp                         16                16     0.00%          10                10     0.00%          91                91     0.00%           4                 4     0.00%
lib/Runtime/Language/SimdUint8x16OperationX86X64.cpp                         10                10     0.00%          10                10     0.00%          86                86     0.00%           0                 0         -
lib/Runtime/Language/SimdUtils.cpp                                          169               169     0.00%           5                 5     0.00%          80                80     0.00%          66                66     0.00%
lib/Runtime/Language/SimdUtils.h                                            337               337     0.00%          26                26     0.00%         107               107     0.00%          78                78     0.00%
lib/Runtime/Language/SimpleDataCacheWrapper.h                                 7                 7     0.00%           7                 7     0.00%           7                 7     0.00%           0                 0         -
lib/Runtime/Language/SourceDynamicProfileManager.cpp                        432               388    10.19%          19                13    31.58%         262               220    16.03%         146               136     6.85%
lib/Runtime/Language/SourceDynamicProfileManager.h                            9                 3    66.67%           6                 2    66.67%           7                 2    71.43%           2                 1    50.00%
lib/Runtime/Language/SourceTextModuleRecord.cpp                            1545              1545     0.00%          69                69     0.00%        1599              1599     0.00%         594               594     0.00%
lib/Runtime/Language/SourceTextModuleRecord.h                                76                72     5.26%          48                47     2.08%          62                57     8.06%          12                11     8.33%
lib/Runtime/Language/StackTraceArguments.cpp                                165               165     0.00%           4                 4     0.00%         111               111     0.00%          70                70     0.00%
lib/Runtime/Language/StackTraceArguments.h                                    1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
lib/Runtime/Language/TaggedInt.cpp                                          378               378     0.00%          31                31     0.00%         305               305     0.00%         138               138     0.00%
lib/Runtime/Language/TaggedInt.h                                              3                 3     0.00%           3                 3     0.00%           5                 5     0.00%           0                 0         -
lib/Runtime/Language/TaggedInt.inl                                          208               170    18.27%          18                11    38.89%         100                65    35.00%          62                52    16.13%
lib/Runtime/Language/ValueType.cpp                                         5392              3611    33.03%         169                92    45.56%        1958               640    67.31%        1840              1193    35.16%
lib/Runtime/Language/ValueType.h                                             74                 7    90.54%           4                 0   100.00%          68                 7    89.71%          44                 9    79.55%
lib/Runtime/Language/WAsmjsUtils.cpp                                        273               273     0.00%          30                30     0.00%         310               310     0.00%         158               158     0.00%
lib/Runtime/Language/WAsmjsUtils.h                                          167               167     0.00%          26                26     0.00%          98                98     0.00%          58                58     0.00%
lib/Runtime/Language/WebAssemblySource.cpp                                   41                41     0.00%           4                 4     0.00%          55                55     0.00%          16                16     0.00%
lib/Runtime/Language/WebAssemblySource.h                                      3                 3     0.00%           3                 3     0.00%           3                 3     0.00%           0                 0         -
lib/Runtime/Language/amd64/AsmJsJitTemplate.cpp                               2                 2     0.00%           2                 2     0.00%           7                 7     0.00%           0                 0         -
lib/Runtime/Language/amd64/StackFrame.SystemV.cpp                            23                22     4.35%           6                 5    16.67%          42                41     2.38%          12                12     0.00%
lib/Runtime/Language/amd64/StackFrame.h                                       9                 9     0.00%           9                 9     0.00%           9                 9     0.00%           0                 0         -
lib/Runtime/Library/ArgumentsObject.cpp                                     603               603     0.00%          70                70     0.00%         551               551     0.00%         252               252     0.00%
lib/Runtime/Library/ArgumentsObject.h                                        79                79     0.00%           9                 9     0.00%          24                24     0.00%          16                16     0.00%
lib/Runtime/Library/ArgumentsObjectEnumerator.cpp                            50                50     0.00%           8                 8     0.00%          61                61     0.00%          20                20     0.00%
lib/Runtime/Library/ArgumentsObjectEnumerator.h                               1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
lib/Runtime/Library/ArrayBuffer.cpp                                        1345              1307     2.83%          79                73     7.59%         893               861     3.58%         452               444     1.77%
lib/Runtime/Library/ArrayBuffer.h                                            41                37     9.76%          34                30    11.76%          53                47    11.32%           0                 0         -
lib/Runtime/Library/AtomicsObject.cpp                                       782               782     0.00%          15                15     0.00%         193               193     0.00%         210               210     0.00%
lib/Runtime/Library/AtomicsOperations.cpp                                    16                16     0.00%          13                13     0.00%          50                50     0.00%           0                 0         -
lib/Runtime/Library/BoundFunction.cpp                                       262               262     0.00%          19                19     0.00%         276               276     0.00%         102               102     0.00%
lib/Runtime/Library/BoundFunction.h                                           6                 6     0.00%           4                 4     0.00%           6                 6     0.00%           4                 4     0.00%
lib/Runtime/Library/BufferStringBuilder.cpp                                  84                84     0.00%           4                 4     0.00%          40                40     0.00%          16                16     0.00%
lib/Runtime/Library/BufferStringBuilder.h                                    22                22     0.00%           6                 6     0.00%          18                18     0.00%           4                 4     0.00%
lib/Runtime/Library/CommonExternalApiImpl.cpp                                 8                 4    50.00%           6                 4    33.33%          19                12    36.84%           4                 0   100.00%
lib/Runtime/Library/CompoundString.cpp                                     2247              2246     0.04%         105               104     0.95%         727               725     0.28%         528               528     0.00%
lib/Runtime/Library/CompoundString.h                                       1627              1626     0.06%          51                50     1.96%         518               515     0.58%         484               484     0.00%
lib/Runtime/Library/ConcatString.cpp                                        672               640     4.76%          36                33     8.33%         368               344     6.52%         190               182     4.21%
lib/Runtime/Library/ConcatString.h                                           84                83     1.19%          12                11     8.33%          30                27    10.00%          16                16     0.00%
lib/Runtime/Library/ConcatString.inl                                         86                86     0.00%           4                 4     0.00%          34                34     0.00%          18                18     0.00%
lib/Runtime/Library/CustomExternalIterator.h                                  7                 7     0.00%           5                 5     0.00%           9                 9     0.00%           0                 0         -
lib/Runtime/Library/CustomExternalWrapperObject.cpp                         697               697     0.00%          83                83     0.00%        1029              1029     0.00%         256               256     0.00%
lib/Runtime/Library/CustomExternalWrapperObject.h                           124               120     3.23%          33                31     6.06%          38                31    18.42%          52                50     3.85%
lib/Runtime/Library/DataView.cpp                                           1194              1194     0.00%          23                23     0.00%         588               588     0.00%         382               382     0.00%
lib/Runtime/Library/DataView.h                                               67                67     0.00%          16                16     0.00%          92                92     0.00%          20                20     0.00%
lib/Runtime/Library/DateImplementation.cpp                                 1331              1331     0.00%          27                27     0.00%        1133              1133     0.00%         720               720     0.00%
lib/Runtime/Library/DateImplementation.h                                    197               196     0.51%          21                20     4.76%         225               224     0.44%          70                70     0.00%
lib/Runtime/Library/DelayFreeArrayBufferHelper.cpp                          128               125     2.34%          13                11    15.38%         107               101     5.61%          38                37     2.63%
lib/Runtime/Library/DelayFreeArrayBufferHelper.h                             66                59    10.61%          13                11    15.38%          29                25    13.79%           8                 7    12.50%
lib/Runtime/Library/ES5Array.cpp                                            184               184     0.00%          44                44     0.00%         297               297     0.00%          76                76     0.00%
lib/Runtime/Library/ES5Array.h                                                1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
lib/Runtime/Library/ES5ArrayIndexEnumerator.cpp                              30                30     0.00%           3                 3     0.00%          58                58     0.00%          20                20     0.00%
lib/Runtime/Library/ES5ArrayIndexEnumerator.h                                 1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
lib/Runtime/Library/ES5ArrayIndexStaticEnumerator.h                          47                47     0.00%           4                 4     0.00%          51                51     0.00%          20                20     0.00%
lib/Runtime/Library/EngineInterfaceObject.cpp                              1290              1267     1.78%          21                19     9.52%         290               273     5.86%         290               283     2.41%
lib/Runtime/Library/EngineInterfaceObject.h                                   9                 6    33.33%           9                 6    33.33%          13                 8    38.46%           0                 0         -
lib/Runtime/Library/ForInObjectEnumerator.cpp                               250               250     0.00%           9                 9     0.00%         191               191     0.00%         102               102     0.00%
lib/Runtime/Library/ForInObjectEnumerator.h                                  19                19     0.00%          17                17     0.00%          20                20     0.00%           0                 0         -
lib/Runtime/Library/GlobalObject.cpp                                       3494              3390     2.98%          74                60    18.92%        1227              1108     9.70%        1332              1311     1.58%
lib/Runtime/Library/GlobalObject.h                                            4                 4     0.00%           3                 3     0.00%           5                 5     0.00%           0                 0         -
lib/Runtime/Library/HostObjectBase.h                                          1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
lib/Runtime/Library/IntlEngineInterfaceExtensionObject.cpp                 4859              4858     0.02%          67                66     1.49%        1468              1466     0.14%        1366              1366     0.00%
lib/Runtime/Library/IntlEngineInterfaceExtensionObject.h                      5                 5     0.00%           5                 5     0.00%           5                 5     0.00%           0                 0         -
lib/Runtime/Library/JSON.cpp                                                162               162     0.00%           5                 5     0.00%         127               127     0.00%          54                54     0.00%
lib/Runtime/Library/JSONParser.cpp                                          219               219     0.00%           5                 5     0.00%         322               322     0.00%         132               132     0.00%
lib/Runtime/Library/JSONParser.h                                             14                14     0.00%           7                 7     0.00%          23                23     0.00%           2                 2     0.00%
lib/Runtime/Library/JSONScanner.cpp                                         293               293     0.00%           8                 8     0.00%         348               348     0.00%         220               220     0.00%
lib/Runtime/Library/JSONScanner.h                                             9                 9     0.00%           8                 8     0.00%          16                16     0.00%           0                 0         -
lib/Runtime/Library/JSONStack.h                                               1                 1     0.00%           1                 1     0.00%           4                 4     0.00%           0                 0         -
lib/Runtime/Library/JSONStringBuilder.cpp                                   213               213     0.00%          11                11     0.00%         226               226     0.00%          92                92     0.00%
lib/Runtime/Library/JSONStringifier.cpp                                     375               375     0.00%          27                27     0.00%         666               666     0.00%         222               222     0.00%
lib/Runtime/Library/JSONStringifier.h                                        12                12     0.00%           6                 6     0.00%          17                17     0.00%           4                 4     0.00%
lib/Runtime/Library/JavascriptArray.cpp                                   12606             12508     0.78%         469               449     4.26%        9980              9869     1.11%        4638              4612     0.56%
lib/Runtime/Library/JavascriptArray.h                                       258               229    11.24%          59                42    28.81%         217               175    19.35%          76                74     2.63%
lib/Runtime/Library/JavascriptArray.inl                                    2604              2393     8.10%          58                48    17.24%        1456              1294    11.13%         980               934     4.69%
lib/Runtime/Library/JavascriptArrayIndexEnumerator.cpp                       14                14     0.00%           3                 3     0.00%          33                33     0.00%           6                 6     0.00%
lib/Runtime/Library/JavascriptArrayIndexEnumeratorBase.cpp                    1                 1     0.00%           1                 1     0.00%           2                 2     0.00%           0                 0         -
lib/Runtime/Library/JavascriptArrayIndexEnumeratorBase.h                      1                 1     0.00%           1                 1     0.00%           1                 1     0.00%           0                 0         -
lib/Runtime/Library/JavascriptArrayIndexSnapshotEnumerator.cpp               12                12     0.00%           3                 3     0.00%          30                30     0.00%           6                 6     0.00%
lib/Runtime/Library/JavascriptArrayIndexStaticEnumerator.h                    7                 7     0.00%           4                 4     0.00%          20                20     0.00%           2                 2     0.00%
lib/Runtime/Library/JavascriptArrayIterator.cpp                             188               188     0.00%           2                 2     0.00%          87                87     0.00%          56                56     0.00%
lib/Runtime/Library/JavascriptArrayIterator.h                                 2                 2     0.00%           2                 2     0.00%           4                 4     0.00%           0                 0         -
